id,code_commune,nom_commune,code_departement,nom_departement,code_region,nom_region,latitude,longitude,commentaire
2559,27656,Toutainville,27,Eure,28,Normandie,49.363389,0.462021,Rue Maurice Rabasse
2560,27656,Toutainville,27,Eure,28,Normandie,49.366938,0.485941,Golf
2561,27656,Toutainville,27,Eure,28,Normandie,49.366948,0.488269,Camping Risle Seine Les Etangs
2562,27662,Triqueville,27,Eure,28,Normandie,49.336662,0.440231,Mairie
2563,27682,Vesly,27,Eure,28,Normandie,49.241997,1.651425,PARKING
2564,27690,Villers-en-Vexin,27,Eure,28,Normandie,49.24991,1.58602,MAIRIE 1
2565,27690,Villers-en-Vexin,27,Eure,28,Normandie,49.24997,1.58629,MAIRIE 2
2566,30012,Aramon,30,Gard,76,Occitanie,43.8891026,4.680393,"Avenue Jean Moulin, Police municipale"
2567,30012,Aramon,30,Gard,76,Occitanie,43.8951788,4.6890378,"Avenue Du Général De Gaulle, Arrêt de bus La Lionne"
2568,30012,Aramon,30,Gard,76,Occitanie,43.8963674,4.6907491,"Avenue du Général de Gaulle, en face du Carrefour contact"
2569,30012,Aramon,30,Gard,76,Occitanie,43.8969125,4.6767211,"198 Avenue De Verdun, Résidence le Paradis"
2570,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9607553,4.5526461,28 Chemin Neuf - dir centre-bourg
2571,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9665152,4.5535648,"27 Chemin De La Charrette, Maison des associations"
2572,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9715845,4.5553458,Chemin de la Coste/ Chemin du Mas du Raffin
2573,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9736075,4.5557146,"Chemin de la Coste, Arrêt de bus Mas Raffin"
2574,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9535847,4.5483859,"Route d'Uzès, Quartier la Pinède"
2575,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9533265,4.566485,"Route de Bagnols sur Cèze, Quartiers Les Croisés"
2576,30073,Castillon-du-Gard,30,Gard,76,Occitanie,43.9551878,4.5662154,"Chemin des Croisées, Direction Uzès"
2577,30085,Collias,30,Gard,76,Occitanie,43.9549204,4.4768509,Village-Sanilhac
2578,30085,Collias,30,Gard,76,Occitanie,43.9537319,4.4795036,Place du marché
2579,30085,Collias,30,Gard,76,Occitanie,43.9553095,4.4806033,Chemin du Gardon
2580,30089,Comps,30,Gard,76,Occitanie,43.8487913,4.6016353,Route de Jonquières
2581,30089,Comps,30,Gard,76,Occitanie,43.8503145,4.6046327,"1 Route de Beaucaire,Arrêt de bus Comps Village"
2582,30089,Comps,30,Gard,76,Occitanie,43.850742,4.6042076,"43 Route De Beaucaire, Provence matériaux anciens"
2583,30179,Montfrin,30,Gard,76,Occitanie,43.8736045,4.5931099,Chemin des amoureux
2584,30179,Montfrin,30,Gard,76,Occitanie,43.8726987,4.5980117,Paulus
2585,30179,Montfrin,30,Gard,76,Occitanie,43.8733976,4.6006013,Gendarmerie
2586,30179,Montfrin,30,Gard,76,Occitanie,43.8794967,4.5935042,Cimetière
2587,30179,Montfrin,30,Gard,76,Occitanie,43.8788944,4.5908985,Panneau lumineux - parking
2588,30179,Montfrin,30,Gard,76,Occitanie,43.8709053,4.5866002,Containers
2589,30212,Remoulins,30,Gard,76,Occitanie,43.9398721,4.5752344,ZAC de l'Arnède Basse
2590,30212,Remoulins,30,Gard,76,Occitanie,43.941479,4.5730269,Quartier de l'Arnede - direction Bagnol Uzes
2591,30212,Remoulins,30,Gard,76,Occitanie,43.9391807,4.5719956,Pharmacie - direction centre ville
2592,30212,Remoulins,30,Gard,76,Occitanie,43.9390889,4.5721914,En face de la Pharmacie - direction Avignon Uzes
2593,30212,Remoulins,30,Gard,76,Occitanie,43.9387982,4.5638055,Maison de la santé
2594,30212,Remoulins,30,Gard,76,Occitanie,43.941816,4.5602784,Place de la Madone - direction Uzès
2595,30212,Remoulins,30,Gard,76,Occitanie,43.9385636,4.5589842,Pont-neuf
2596,30272,Saint-Julien-de-la-Nef,30,Gard,76,Occitanie,43.964906,3.688011,Saint-Julien - Mairie
2597,30272,Saint-Julien-de-la-Nef,30,Gard,76,Occitanie,43.965869,3.688521,Aire de covoiturage
2598,30272,Saint-Julien-de-la-Nef,30,Gard,76,Occitanie,43.953918,3.682604,Camping
2599,30283,Saint-Martial,30,Gard,76,Occitanie,44.033855,3.735269,Saint-Martial
2600,30296,Saint-Roman-de-Codières,30,Gard,76,Occitanie,44.002699,3.778122,Saint-Roman-de-Codières
2601,30325,Sumène,30,Gard,76,Occitanie,43.976887,3.715906,Route de Ganges
2602,30325,Sumène,30,Gard,76,Occitanie,43.976887,3.715906,Route de Ganges
2603,30325,Sumène,30,Gard,76,Occitanie,43.981692,3.718627,Route de Saint-Roman
2604,30325,Sumène,30,Gard,76,Occitanie,43.981692,3.718627,Route de Saint-Roman
2605,30325,Sumène,30,Gard,76,Occitanie,43.982166,3.715924,Diguedan
2606,30325,Sumène,30,Gard,76,Occitanie,43.982166,3.715924,Diguedan
2607,30346,Vers-Pont-du-Gard,30,Gard,76,Occitanie,43.9683318,4.52685,Epicerie- Direction Castillon
2608,30346,Vers-Pont-du-Gard,30,Gard,76,Occitanie,43.9665828,4.5183031,Lotissement après la Cave coopérative
2609,30346,Vers-Pont-du-Gard,30,Gard,76,Occitanie,43.9684177,4.5264624,Epicerie Direction Remoulins
2610,31004,Ayguesvives,31,Haute-Garonne,76,Occitanie,43.4369844,1.5983319,Beauséjour
2611,31036,Auzielle,31,Haute-Garonne,76,Occitanie,43.541596,1.566293,Mairie
2612,31036,Auzielle,31,Haute-Garonne,76,Occitanie,43.541718,1.566451,Mairie
2613,31036,Auzielle,31,Haute-Garonne,76,Occitanie,43.5474121,1.5650456,Complexe sportif Nambours
2614,31048,Baziège,31,Haute-Garonne,76,Occitanie,43.4527662,1.6120149,Avenue de l'Hers
2615,31048,Baziège,31,Haute-Garonne,76,Occitanie,43.4531581,1.6215118,Gare SNCF
2616,31056,Beauzelle,31,Haute-Garonne,76,Occitanie,43.664445,1.36123,Aéroconstellation
2617,31057,Belberaud,31,Haute-Garonne,76,Occitanie,43.5052245,1.5570786,La Balme
2618,31057,Belberaud,31,Haute-Garonne,76,Occitanie,43.5073734,1.5663094,Mairie
2619,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.801084,1.591365,SUPER U
2620,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.8011,1.591805,SUPER U
2621,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.7999684,1.6070861,Centre-ville
2622,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.7976143,1.6120643,Parking Covoiturage
2623,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.7976762,1.6124935,Parking Covoiturage 2
2624,31066,Bessières,31,Haute-Garonne,76,Occitanie,43.7837975,1.5977306,Gymnase
2625,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.635087,1.39703,AIRBUS
2626,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.630474,1.374908,Aéroport de Blagnac
2627,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.6255199,1.3876008,Airbus Blagnac 1
2628,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.6243924,1.3863949,Airbus Blagnac 2
2629,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.6123282,1.3840983,Airbus Blagnac 3
2630,31069,Blagnac,31,Haute-Garonne,76,Occitanie,43.6567749,1.3585868,Airbus Lagardère
2631,31079,Bouloc,31,Haute-Garonne,76,Occitanie,,,Mairie 1
2632,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7814155,1.4054069,Mairie 2
2633,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7774494,1.4060614,Square du Footballeur 1
2634,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7773875,1.4058254,Square du Footballeur 2
2635,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7893625,1.412327,Complexe sportif
2636,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7807339,1.4030037,Fontanas
2637,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7829633,1.4084881,Gare
2638,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7816324,1.4077995,Parking ERDF
2639,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7836309,1.4040444,Château 1
2640,31079,Bouloc,31,Haute-Garonne,76,Occitanie,43.7832901,1.4033041,Château 2
2641,31089,Bretx,31,Haute-Garonne,76,Occitanie,43.7070304,1.1978717,Route de Menville
2642,31093,Burgaud,31,Haute-Garonne,76,Occitanie,43.7932384,1.1606024,Salle des fêtes
2643,31093,Burgaud,31,Haute-Garonne,76,Occitanie,43.7951126,1.1623941,Route de Verdun
2644,31093,Burgaud,31,Haute-Garonne,76,Occitanie,43.7939896,1.1634884,Cimetière
2645,31113,Castanet-Tolosan,31,Haute-Garonne,76,Occitanie,43.5076539,1.5067736,Maladie
2646,31117,Castelmaurou,31,Haute-Garonne,76,Occitanie,43.678135,1.531378,Mairie
2647,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7838195,1.3573964,Mairie 1
2648,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7838815,1.3571014,Mairie 2
2649,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.77244,1.3674332,Poste Eurocentre
2650,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7879479,1.3428213,Rond-point de la gare 1
2651,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.788126,1.3428642,Rond-point de la gare 2
2652,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7862826,1.3420059,Gare
2653,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7813099,1.3601805,Lavoir
2654,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7931785,1.3565566,Rue du Capech
2655,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7939966,1.3676264,Hébrails
2656,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7790247,1.3702978,Chemin des Bordes 2
2657,31118,Castelnau-d'Estrétefonds,31,Haute-Garonne,76,Occitanie,43.7790092,1.3702335,Chemin des Bordes 1
2658,31136,Cépet,31,Haute-Garonne,76,Occitanie,43.7512148,1.4328408,Mairie 1
2659,31136,Cépet,31,Haute-Garonne,76,Occitanie,43.7489525,1.4321356,Mairie 2
2660,31136,Cépet,31,Haute-Garonne,76,Occitanie,43.7497275,1.4272648,Le Serpolet
2661,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.603886,1.334355,Gare de Colomiers
2662,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.601911,1.352838,Gare des Ramassiers
2663,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.629843,1.346669,Arrêt A380
2664,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.623581,1.3456535,Airbus Clément Ader 1
2665,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.6201991,1.3501193,Airbus Clément Ader 2
2666,31149,Colomiers,31,Haute-Garonne,76,Occitanie,43.6142115,1.3528566,Airbus Louis Bréguet
2667,31160,Daux,31,Haute-Garonne,76,Occitanie,43.6901293,1.2703754,Chemin des Châteaux
2668,31161,Deyme,31,Haute-Garonne,76,Occitanie,43.486755,1.5317182,Les Violettes
2669,31162,Donneville,31,Haute-Garonne,76,Occitanie,43.4720396,1.5493253,Mairie
2670,31181,Fauga,31,Haute-Garonne,76,Occitanie,43.404521,1.283383,gare SNCF
2671,31187,Fonsorbes,31,Haute-Garonne,76,Occitanie,43.538527,1.233601,Cimetiere
2672,31192,Fourquevaux,31,Haute-Garonne,76,Occitanie,43.504887,1.611293,Bicinis
2673,31192,Fourquevaux,31,Haute-Garonne,76,Occitanie,43.506398,1.617668,Place de la liberté
2674,31192,Fourquevaux,31,Haute-Garonne,76,Occitanie,43.504402,1.61244,Bicinis 2
2675,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.8382562,1.3885167,Saint Roch
2676,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.833876,1.4036873,Lycée
2677,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.8416302,1.3854483,Verdure
2678,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.8399897,1.3891712,Mairie 2
2679,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.8399758,1.3895507,Mairie 1
2680,31202,Fronton,31,Haute-Garonne,76,Occitanie,43.83595,1.3960162,Maison des vins
2681,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.5203101,1.3298511,La Cendère
2682,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.52524,1.31038,Tréville
2683,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51945,1.31125,Sauveur
2684,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51628,1.31289,Gers
2685,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51646,1.31589,Gers
2686,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.52358,1.32267,Mailheaux - Cendère
2687,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.52224,1.32195,Mailheaux - Cendère
2688,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.5208,1.33017,La Cendère
2689,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51675,1.32539,Centre bourg
2690,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.5162,1.32597,Centre bourg
2691,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51256,1.32892,D15
2692,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.51276,1.32929,D15
2693,31203,Frouzins,31,Haute-Garonne,76,Occitanie,43.512483,1.32884,Bel Air
2694,31211,Gargas,31,Haute-Garonne,76,Occitanie,43.7559711,1.4671185,Place de l'Eglise
2695,31232,Grenade,31,Haute-Garonne,76,Occitanie,43.7708314,1.2859063,Intermarché
2696,31232,Grenade,31,Haute-Garonne,76,Occitanie,43.7704131,1.2874727,Rond de Save
2697,31232,Grenade,31,Haute-Garonne,76,Occitanie,43.7634864,1.2893824,Chemin de Piquette
2698,31232,Grenade,31,Haute-Garonne,76,Occitanie,43.769893,1.294987,Mairie
2699,31248,Labarthe-sur-Lèze,31,Haute-Garonne,76,Occitanie,43.452334,1.39888,Médiathèque
2700,31249,Labastide-Beauvoir,31,Haute-Garonne,76,Occitanie,43.482801,1.664183,Mairie
2701,31253,Labastidette,31,Haute-Garonne,76,Occitanie,43.463497,1.247918,banqué
2702,31254,Labège,31,Haute-Garonne,76,Occitanie,43.531278,1.53369,Gare SNCF
2703,31254,Labège,31,Haute-Garonne,76,Occitanie,43.5471985,1.5068747,Prologue
2704,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48956,1.24688,Fougarousse
2705,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48892,1.24654,Fougarousse
2706,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48346,1.26659,D23
2707,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.47736,1.2641,L'Aussau
2708,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48267,1.24439,Centre bourg
2709,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48322,1.24409,Centre bourg
2710,31269,Lamasquère,31,Haute-Garonne,76,Occitanie,43.48352,1.24816,Lavizard
2711,31281,Launac,31,Haute-Garonne,76,Occitanie,43.743317,1.180568,Rue du Château 
2712,31281,Launac,31,Haute-Garonne,76,Occitanie,43.7440533,1.1813217,Rue du Lac 
2713,31281,Launac,31,Haute-Garonne,76,Occitanie,43.7440146,1.1831215,Rue de Maubourguet 
2714,31281,Launac,31,Haute-Garonne,76,Occitanie,43.7426039,1.1840656,Route de Saint-Paul 
2715,31284,Lauzerville,31,Haute-Garonne,76,Occitanie,43.554746,1.567025,Église
2716,31284,Lauzerville,31,Haute-Garonne,76,Occitanie,43.556368,1.564081,Mairie Lauzerville
2717,31293,Lespinasse,31,Haute-Garonne,76,Occitanie,43.707779,1.381493,Avenir
2718,31293,Lespinasse,31,Haute-Garonne,76,Occitanie,43.709505,1.391364,Les Vitarelles
2719,31293,Lespinasse,31,Haute-Garonne,76,Occitanie,43.707773,1.381734,Avenir
2720,31341,Merville,31,Haute-Garonne,76,Occitanie,43.723575,1.2984842,Rue du 8 mai 1945
2721,31341,Merville,31,Haute-Garonne,76,Occitanie,43.7189848,1.2994819,Château
2722,31356,Montaigut-sur-Save,31,Haute-Garonne,76,Occitanie,43.6925868,1.2307992,Salle des fêtes
2723,31381,Montgiscard,31,Haute-Garonne,76,Occitanie,43.4615554,1.5711558,Écluse
2724,31384,Montlaur,31,Haute-Garonne,76,Occitanie,43.489272,1.568814,Village
2725,31402,Odars,31,Haute-Garonne,76,Occitanie,43.522753,1.587956,Centre
2726,31402,Odars,31,Haute-Garonne,76,Occitanie,43.522331,1.588588,Centre
2727,31403,Ondes,31,Haute-Garonne,76,Occitanie,43.7805172,1.3081207,Place de la République
2728,31403,Ondes,31,Haute-Garonne,76,Occitanie,43.7801299,1.3107385,Rue de la Poste
2729,31403,Ondes,31,Haute-Garonne,76,Occitanie,43.7825931,1.3164677,Lycée agricole
2730,31409,Péchabou,31,Haute-Garonne,76,Occitanie,43.4992408,1.5160886,Ducharme
2731,31410,Pechbonnieu,31,Haute-Garonne,76,Occitanie,43.705392,1.463256,Collège
2732,31421,Pins-Justaret,31,Haute-Garonne,76,Occitanie,43.479418,1.399703,gare SNCF
2733,31424,Plaisance-du-Touch,31,Haute-Garonne,76,Occitanie,43.571777,1.311961,Bernadet
2734,31429,Pompertuzat,31,Haute-Garonne,76,Occitanie,43.4946979,1.5209331,Rodoloze
2735,31433,Portet-sur-Garonne,31,Haute-Garonne,76,Occitanie,43.527906,1.389416,gare SNCF
2736,31446,Ramonville-Saint-Agne,31,Haute-Garonne,76,Occitanie,43.5563832,1.4763091,Parking Métro
2737,31446,Ramonville-Saint-Agne,31,Haute-Garonne,76,Occitanie,43.5536345,1.4846789,Parc techno Canal
2738,31458,Roques,31,Haute-Garonne,76,Occitanie,43.5166,1.34019,Chemin Muret
2739,31458,Roques,31,Haute-Garonne,76,Occitanie,43.5116467,1.3693172,Centre commercial
2740,31458,Roques,31,Haute-Garonne,76,Occitanie,43.49981,1.35822,Genêts
2741,31458,Roques,31,Haute-Garonne,76,Occitanie,43.50014,1.35898,Genêts
2742,31458,Roques,31,Haute-Garonne,76,Occitanie,43.50421,1.36433,Mûriers
2743,31458,Roques,31,Haute-Garonne,76,Occitanie,43.50905,1.37547,Centre bourg
2744,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51149,1.37501,Eglantiers
2745,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51169,1.38188,La Gare
2746,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51163,1.38196,La Gare
2747,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51651,1.35995,Cantolaouzette
2748,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51679,1.35306,La Pointe
2749,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51056,1.34027,D42
2750,31458,Roques,31,Haute-Garonne,76,Occitanie,43.51055,1.33983,D42
2751,31458,Roques,31,Haute-Garonne,76,Occitanie,43.50895,1.37557,Centre bourg
2752,31458,Roques,31,Haute-Garonne,76,Occitanie,43.511957,1.369206,Centre commercial
2753,31473,Saint-Cézert,31,Haute-Garonne,76,Occitanie,43.7804174,1.1969587,Cimetière
2754,31499,Saint-Lys,31,Haute-Garonne,76,Occitanie,43.5146,1.177535,Eglise
2755,31515,Saint-Rustice,31,Haute-Garonne,76,Occitanie,43.8050288,1.3284892,Mairie
2756,31516,Saint-Sauveur,31,Haute-Garonne,76,Occitanie,43.7509675,1.4007181,Chemin de la Rivière
2757,31516,Saint-Sauveur,31,Haute-Garonne,76,Occitanie,43.750704,1.4069408,Rue des Sports
2758,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5756409,1.252836,Grand Bois
2759,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5704418,1.2472649,GASCOGNE
2760,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5764581,1.2607832,STADE
2761,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5793717,1.2676847,SAINTE GERMAINE
2762,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5691737,1.2672556,PYRENEES
2763,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5774597,1.272105,François MITTERRAND
2764,31526,Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie,43.5778483,1.2728346,CAPITOULS
2765,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.50354,1.25911,Les Aujoulets
2766,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.50361,1.25941,Les Aujoulets
2767,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49846,1.29507,Fourtané
2768,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.50062,1.30288,Couloume
2769,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49878,1.31092,Centre bourg
2770,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49803,1.31166,Centre bourg
2771,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49647,1.31398,Calvaire
2772,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49044,1.31538,Ségla/La Piche
2773,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.49068,1.31537,Ségla/La Piche
2774,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.5063,1.32339,Route de Toulouse
2775,31547,Seysses,31,Haute-Garonne,76,Occitanie,43.50642,1.32372,Route de Toulouse
2776,31553,Thil,31,Haute-Garonne,76,Occitanie,43.7109535,1.1667439,Les Vergers du Riouet
2777,31553,Thil,31,Haute-Garonne,76,Occitanie,43.7116515,1.1607894,Rue de Chastel
2778,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2779,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2780,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2781,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2782,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2783,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.600469,1.37293,Gare Saint Martin du Touch
2784,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2785,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2786,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2787,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2788,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2789,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.663942,1.414504,Lacourtensourt Gare SNCF
2790,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2791,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2792,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2793,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2794,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2795,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.61438,1.428187,Airbus St Eloi
2796,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2797,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2798,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2799,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2800,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2801,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6139251,1.428707,Airbus St Eloi
2802,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2803,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2804,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2805,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2806,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2807,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6112054,1.3712541,La Crabe - Airbus
2808,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2809,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2810,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2811,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2812,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2813,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6074028,1.3665281,Airbus M30
2814,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2815,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2816,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2817,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2818,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2819,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6095368,1.3695751,Airbus SaintMartin 1
2820,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2821,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2822,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2823,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2824,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2825,31555,Toulouse,31,Haute-Garonne,76,Occitanie,43.6080364,1.367199,Airbus SaintMartin 2
2826,31563,Vacquiers,31,Haute-Garonne,76,Occitanie,43.7781889,1.478528,Mairie
2827,31568,Varennes,31,Haute-Garonne,76,Occitanie,43.477064,1.688458,Église
2828,31581,Villaudric,31,Haute-Garonne,76,Occitanie,43.8306306,1.4325122,Salle des fêtes
2829,31581,Villaudric,31,Haute-Garonne,76,Occitanie,43.83077,1.4334349,Eglise
